"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"Encino","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",196,3675,-0.000815660685154976,0.00108962135657859,0,16124
2017-10-31,"Valencia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",197,2721,0.000735564545788893,0.00964749536178108,0.0198650674662669,16201
2017-10-31,"Sunnyside","NY","New York","Queens","New York",198,2198,-0.00181653042688465,-0.00587969244685663,-0.0174340634778722,7111
2017-10-31,"Memorial","TX","Houston","Harris","Houston",199,3312,-0.000603500301750151,-0.00540540540540541,-0.0253090052972337,15673
2017-10-31,"Newbury Park","CA","Ventura","Ventura","Thousand Oaks",200,3185,0.0101490643831272,0.0377973281199088,0.0521968946151305,14091
2017-10-31,"Greenwich Village","NY","New York","New York","New York",201,4344,0.00346500346500346,0.0286526166232536,0.00788863109048724,16830
2017-10-31,"Rancho Bernardo","CA","San Diego","San Diego","San Diego",202,2587,0.00232468035645099,0.0093640265314085,0.0352140856342537,15401
2017-10-31,"El Sereno","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",203,2360,0.0038281582305402,0.0159276797244942,0.0587707492148946,8775
2017-10-31,"Jefferson Park","IL","Chicago","Cook","Chicago",204,1868,0.000535618639528656,0.0075512405609493,0.0207650273224044,11001
2017-10-31,"Almaden Valley","CA","San Jose","Santa Clara","San Jose",205,4014,0.00400200100050025,0.0128690386071158,-0.00322820958529923,15548
2017-10-31,"Alameda - West Flagler","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",206,1913,-0.00364583333333333,-0.0123902942694889,-0.0318825910931174,11315
2017-10-31,"Briargate","CO","Colorado Springs","El Paso","Colorado Springs",207,1772,0.00510493477027794,0.0178058587018955,0.0356516656925774,15005
2017-10-31,"Portage Park","IL","Chicago","Cook","Chicago",208,1841,-0.00162689804772234,-0.0010851871947911,0.0182522123893805,8778
2017-10-31,"Allapattah","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",209,1670,0.00360576923076923,0.00967351874244256,-0.0188014101057579,6060
2017-10-31,"Southeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",210,2681,0,0.00261780104712042,0.0435967302452316,7920
2017-10-31,"Salem","VA","Virginia Beach","Virginia Beach City","Virginia Beach",211,1551,0.00323415265200517,0.00388349514563107,0.0137254901960784,14627
2017-10-31,"Coney Island","NY","New York","Kings","New York",212,2277,0.00529801324503311,0.00175978882534096,0.012,4520
2017-10-31,"Carmel Valley","CA","San Diego","San Diego","San Diego",213,3891,0.00620636152055857,0.0159268929503916,0.0639868744872847,15216
2017-10-31,"Oak Forest - Garden Oaks","TX","Houston","Harris","Houston",214,1651,0.00364741641337386,0.00609384521633151,-0.0178465199286139,13445
2017-10-31,"North Highlands","CA","Sacramento","Sacramento","Sacramento",215,1472,0.0116838487972509,0.0402826855123675,0.110943396226415,10885
2017-10-31,"Richmond","PA","Philadelphia","Philadelphia","Philadelphia",216,1128,0,0,0.0153015301530153,11318
2017-10-31,"Rego Park","NY","New York","Queens","New York",217,2125,-0.00468384074941452,-0.0116279069767442,-0.00932400932400932,11809
2017-10-31,"Parkway Village-Oakhaven","TN","Memphis","Shelby","Memphis",218,793,0,0,-0.0185643564356436,10275
2017-10-31,"Morningside Heights","NY","New York","New York","New York",219,3347,0.00239592692422881,0.00813253012048193,0.00631389055923031,4052
2017-10-31,"Kew Gardens Hills","NY","New York","Queens","New York",220,2144,-0.00232666356444858,-0.00924214417744917,-0.00464252553389044,10596
2017-10-31,"East Boston","MA","Boston","Suffolk","Boston",221,2396,0.00545530843474612,0.00672268907563025,0.0274442538593482,7677
2017-10-31,"Bay Area","TX","Corpus Christi","Nueces","Corpus Christi",222,1388,0.00144300144300144,0.00434153400868307,-0.0225352112676056,12297
2017-10-31,"Coral Way","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",223,2166,0.00417246175243394,0.00185013876040703,-0.0159018627896411,13104
2017-10-31,"North Ironbound","NJ","New York","Essex","Newark",224,1548,0.0130890052356021,0.00715679895901106,-0.0208728652751423,4631
2017-10-31,"Mid Wilshire","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",225,4352,-0.00978384527872582,-0.0257443474367584,0.00115021854152289,7569
2017-10-31,"Canyon Country","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",226,2552,0.000392003136025088,0.00710339384372534,0.0236662655435219,18636
2017-10-31,"Greater Heights","TX","Houston","Harris","Houston",227,2152,0.00326340326340326,-0.00646352723915051,-0.0435555555555555,18151
2017-10-31,"Briarforest Area","TX","Houston","Harris","Houston",228,2042,0.00889328063241107,0.0123946455131383,0.0313131313131313,11499
2017-10-31,"Parkchester","NY","New York","Bronx","New York",229,1579,0.0213454075032342,0.031352057478772,-0.0846376811594203,13746
2017-10-31,"Desert View","AZ","Phoenix","Maricopa","Phoenix",230,2026,0.000988142292490119,0.00148294611962432,0.0258227848101266,18624
2017-10-31,"Greater Greenspoint","TX","Houston","Harris","Houston",231,1238,0.00324149108589951,0.00732302685109845,0.00568643379366369,3234
2017-10-31,"Mar Vista","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",232,4488,0.000445831475702185,0.0065037003812514,0.0186109850204267,9617
2017-10-31,"Ocean Parkway","NY","New York","Kings","New York",233,2282,0.00263620386643234,0.00706090026478376,-0.00131291028446389,6755
2017-10-31,"South End","WA","Seattle","Pierce","Tacoma",234,1487,0.0115646258503401,0.0384078212290503,0.0982274741506647,13213
2017-10-31,"Bridgeport","IL","Chicago","Cook","Chicago",235,1768,-0.00282007896221094,-0.00674157303370787,-0.00841278743690409,6255
2017-10-31,"South Shore","IL","Chicago","Cook","Chicago",236,1257,0.000796178343949045,0.00882825040128411,-0.0148902821316614,9434
2017-10-31,"Jamaica Plain","MA","Boston","Suffolk","Boston",237,2644,0,-0.0018875047187618,0.0252035672741373,12074
2017-10-31,"Montbello","CO","Denver","Denver","Denver",238,1866,0.00701565029681597,0.0286659316427784,0.0518602029312289,7416
2017-10-31,"Woodhaven","NY","New York","Queens","New York",239,2222,-0.00224517287831163,0.00862460281434408,0.0263279445727483,6551
2017-10-31,"River Oaks-Kirby-Balmoral","TN","Memphis","Shelby","Memphis",240,1379,0.00436999271667881,0.00436999271667881,-0.00719942404607631,9101
2017-10-31,"Newhall","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",241,2534,0.00118530225207428,0.00755467196819085,0.0254957507082153,10445
2017-10-31,"Harbor Gateway","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",242,2497,0.00160449257922182,0.0109311740890688,0.0558139534883721,6650
2017-10-31,"Valley High-North Laguna","CA","Sacramento","Sacramento","Sacramento",243,1592,0.0146590184831103,0.0508250825082508,0.105555555555556,10402
2017-10-31,"Watts","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",244,2254,0,0.00311526479750779,0.123069257598406,5062
2017-10-31,"Lawndale","PA","Philadelphia","Philadelphia","Philadelphia",245,1136,0.000881057268722467,0.00442086648983201,0.0336669699727025,6738
2017-10-31,"Edenvale - Seven Trees","CA","San Jose","Santa Clara","San Jose",246,3213,0.000934579439252337,0.00689439047320589,0.0248803827751196,7345
2017-10-31,"North","TX","Dallas-Fort Worth","Tarrant","Arlington",247,1766,0.00569476082004556,0.0172811059907834,0.0225825130283729,8347
2017-10-31,"Brighton","MA","Boston","Suffolk","Boston",248,2449,0.00122649223221586,0.00327734535026628,0.0342060810810811,18350
2017-10-31,"Frankford","PA","Philadelphia","Philadelphia","Philadelphia",249,1051,-0.000950570342205323,0.0144787644787645,0.0164410058027079,7012
2017-10-31,"Tarzana","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",250,3242,-0.00123228589032656,-0.00399385560675883,0.0285532994923858,10988
2017-10-31,"Chatsworth","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",251,2933,0.00307797537619699,0.0124266482568174,0.0345679012345679,10301
2017-10-31,"Dyker Heights","NY","New York","Kings","New York",252,2313,0.000432525951557093,-0.00516129032258065,0.0158102766798419,6652
2017-10-31,"Gage Park","IL","Chicago","Cook","Chicago",253,1397,0.000716332378223496,0.00648414985590778,0.0204528853177502,5115
2017-10-31,"Gulfton","TX","Houston","Harris","Houston",254,1420,0.00353356890459364,0.00424328147100424,-0.0260631001371742,1476
2017-10-31,"Wakefield","NY","New York","Bronx","New York",255,1888,0.00425531914893617,0.0260869565217391,0.0390753990093561,7357
2017-10-31,"Morris Park","NY","New York","Bronx","New York",256,1737,-0.000575373993095512,-0.00287026406429392,-0.00287026406429392,5310
2017-10-31,"North Park","CA","San Diego","San Diego","San Diego",257,2422,0.00289855072463768,0.0087463556851312,0.0632133450395083,10762
2017-10-31,"Corona Valley","CA","Riverside","Riverside","Eastvale",258,2696,0.00597014925373134,0.00935979034069637,0.0601651592607157,12832
2017-10-31,"North Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",259,4024,-0.0137254901960784,-0.0284886528247224,0.004995004995005,15267
2017-10-31,"Melrose","NY","New York","Bronx","New York",260,1890,0.00158982511923688,0.00478468899521531,0.0344827586206897,1701
2017-10-31,"Crenshaw","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",261,2769,0.0043525571273123,0.0191387559808612,0.05125284738041,7119
2017-10-31,"Bayside","VA","Virginia Beach","Virginia Beach City","Virginia Beach",262,1348,0,-0.000741289844329133,0.00297619047619048,14524
2017-10-31,"Green Valley North","NV","Las Vegas","Clark","Henderson",263,1363,0.00368188512518409,0.0141369047619048,0.0484615384615385,13308
2017-10-31,"Cragin","IL","Chicago","Cook","Chicago",264,1713,-0.00291036088474971,-0.00810654313839027,0.0041031652989449,4736
2017-10-31,"Anaheim Hills","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",265,3195,0,0.00440113171958504,0.0346502590673575,15883
2017-10-31,"Arleta","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",266,2506,0.000399201596806387,0.0096696212731668,0.0424292845257903,7377
2017-10-31,"Berryessa","CA","San Jose","Santa Clara","San Jose",267,3359,0.00298596595998806,0.00538760850044897,0.0111378687537628,10861
2017-10-31,"Silver Lake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",268,3216,-0.00710095708552022,-0.0150076569678407,0.000933706816059757,8574
2017-10-31,"Kalihi-Palama","HI","Urban Honolulu","Honolulu","Honolulu",269,2081,-0.00287494010541447,-0.0174693106704438,-0.0118708452041785,3747
2017-10-31,"Humboldt Park","IL","Chicago","Cook","Chicago",270,1574,-0.00505689001264223,-0.000634920634920635,0.0167958656330749,6874
2017-10-31,"Olney","PA","Philadelphia","Philadelphia","Philadelphia",271,1118,0.0117647058823529,0.0448598130841121,0.075,11657
2017-10-31,"Powers","CO","Colorado Springs","El Paso","Colorado Springs",272,1557,0.00581395348837209,0.0163185378590078,0.079750346740638,13697
2017-10-31,"North Cheyenne","NV","Las Vegas","Clark","Las Vegas",273,1287,0.00233644859813084,0.0117924528301887,0.0421052631578947,14276
2017-10-31,"Charleston Heights","NV","Las Vegas","Clark","Las Vegas",274,1138,0.00176056338028169,0.00797165633303809,0.0498154981549815,11514
2017-10-31,"Lake View East","IL","Chicago","Cook","Chicago",275,1707,-0.00117027501462844,0.00176056338028169,-0.0234553775743707,21141
2017-10-31,"St. Albans","NY","New York","Queens","New York",276,2230,-0.0066815144766147,0,0.0187300137048881,10029
2017-10-31,"East Reno","NV","Reno","Washoe","Reno",277,1353,0.0157657657657658,0.0537383177570093,0.102689486552567,10006
2017-10-31,"Throggs Neck","NY","New York","Bronx","New York",278,1880,-0.00370959194488606,-0.0079155672823219,0.0301369863013699,7729
2017-10-31,"Mattapan","MA","Boston","Suffolk","Boston",279,2333,0.00560344827586207,-0.00426803243704652,0.0259454705364996,5959
2017-10-31,"Hollis","NY","New York","Queens","New York",280,2238,-0.00533333333333333,-0.00577521101732563,0,7394
2017-10-31,"North Center","IL","Chicago","Cook","Chicago",281,2126,-0.00234631628343501,0.00141309467734338,-0.000470145745181006,11000
2017-10-31,"Back of the Yards","IL","Chicago","Cook","Chicago",282,1332,0.00225733634311512,0.00909090909090909,0.0129277566539924,4153
2017-10-31,"Rancho Charleston","NV","Las Vegas","Clark","Las Vegas",283,1193,0.00336417157275021,0.0135938827527613,0.0529567519858782,7668
2017-10-31,"Southwest Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",284,1690,0.00595238095238095,0.0242424242424242,0.0736975857687421,12770
2017-10-31,"South Loop","IL","Chicago","Cook","Chicago",285,1859,0.00107700592353258,0.0197476686780033,-0.0116959064327485,31083
2017-10-31,"South Boston","MA","Boston","Suffolk","Boston",286,2823,0.00570003562522266,0.00749464668094218,0.0276665453221696,14948
2017-10-31,"Cobbs Creek","PA","Philadelphia","Philadelphia","Philadelphia",287,1134,0.00353982300884956,0.00710479573712256,0.029038112522686,12774
2017-10-31,"Westchester","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",288,3816,-0.00417536534446764,-0.00391542678151919,0.0423381589729582,9946
2017-10-31,"Shelby Forest-Frayser","TN","Memphis","Shelby","Memphis",289,650,0.00463678516228748,0.00775193798449612,0,11391
2017-10-31,"La Sierra","CA","Riverside","Riverside","Riverside",290,1900,0.00688924218335983,0.0165864098448368,0.0674157303370786,6261
2017-10-31,"Hyde Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",291,2543,0.00792707094728498,0.0283057015770319,0.0890792291220557,8023
2017-10-31,"Studio City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",292,4106,0.00464888671397113,0.0155824882512985,0.0445179343678453,11385
2017-10-31,"Addicks Park Ten","TX","Houston","Harris","Houston",293,1458,0.00482425913163336,0.00275103163686382,-0.0376237623762376,1318
2017-10-31,"Whitestone","NY","New York","Queens","New York",294,2376,-0.00335570469798658,0,0.0263498920086393,11237
2017-10-31,"Del Rey","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",295,3776,0.000795123244102836,0.0123324396782842,0.0448256779192031,8283
2017-10-31,"Riverview West","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",296,2557,0,0.000391236306729264,0.0373225152129817,5000
2017-10-31,"Fort Greene","NY","New York","Kings","New York",297,2865,0.00420609884332282,0.0159574468085106,0.0257787325456498,7972
2017-10-31,"West Lawn","IL","Chicago","Cook","Chicago",298,1529,-0.00649772579597141,-0.0135483870967742,0.00525969756738988,7854
2017-10-31,"West","CA","Fresno","Fresno","Fresno",299,1280,0.00549882168106834,0.0199203187250996,0.0414971521562246,10373
2017-10-31,"Whitney","NV","Las Vegas","Clark","Las Vegas",300,1166,0.00690846286701209,0.0219106047326906,0.0523465703971119,12563
2017-10-31,"West Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",301,3166,0.000632111251580278,-0.00189155107187894,0.0279220779220779,13566
2017-10-31,"Columbia Heights","DC","Washington","District of Columbia","Washington",302,2850,-0.00523560209424084,-0.00869565217391304,0.0226049515608181,7227
2017-10-31,"Juniata Park","PA","Philadelphia","Philadelphia","Philadelphia",303,1048,0.00191204588910134,0.00769230769230769,0.0501002004008016,5558
2017-10-31,"Old Brooklyn","OH","Cleveland","Cuyahoga","Cleveland",304,936,0,0.0118918918918919,0.0434782608695652,11387
2017-10-31,"North Central","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pasadena",305,2607,0.00307810696421701,0.00734157650695518,0.0499395892066049,5590
2017-10-31,"Lincoln Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",306,2448,0.00410172272354389,0.0119884249689955,0.0727432077125329,3361
2017-10-31,"Bustleton","PA","Philadelphia","Philadelphia","Philadelphia",307,1491,-0.000670241286863271,0.0115332428765265,0.0108474576271186,9838
2017-10-31,"Hyde Park","MA","Boston","Suffolk","Boston",308,2437,0.00910973084886128,0.0175365344467641,0.033064857990674,8375
2017-10-31,"Oak Cliff","TX","Dallas-Fort Worth","Dallas","Dallas",309,1546,0.00651041666666667,0.0218109715796431,0.079608938547486,7309
2017-10-31,"Fort Bend - Houston","TX","Houston","Harris","Houston",310,1319,0.00763941940412529,0.0177469135802469,0.00304182509505703,11329
2017-10-31,"Overbrook","PA","Philadelphia","Philadelphia","Philadelphia",311,1200,-0.00249376558603491,-0.00908340214698596,-0.0139687756778965,10125
2017-10-31,"Wolf Creek","TX","Dallas-Fort Worth","Dallas","Dallas",312,1345,0.00673652694610778,0.0197119029567854,0.0725677830940989,9024
2017-10-31,"Mount Lebanon","PA","Pittsburgh","Allegheny","Pittsburgh",313,1718,0.00350467289719626,0,-0.0069364161849711,11940
2017-10-31,"Greenwood","NY","New York","Kings","New York",314,2506,0.00683005222981117,0.0228571428571429,0.0199430199430199,7480
2017-10-31,"West Oak Lane","PA","Philadelphia","Philadelphia","Philadelphia",315,1203,0.0117746005046257,0.0143338954468803,-0.0123152709359606,13890
2017-10-31,"Venice","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",316,4859,-0.000411437975725159,0.00392561983471074,-0.0223340040241449,11996
2017-10-31,"South Corona","CA","Riverside","Riverside","Corona",317,2586,0.00232558139534884,0.00858034321372855,0.0419016921837228,9416
2017-10-31,"Laveen","AZ","Phoenix","Maricopa","Phoenix",318,1283,0.00312744331508991,0.0134281200631912,0.039708265802269,15719
